CASE ID,Wait - User,TEST_Wait - User,Events from start,Events from end
3145,0.3611281,1,13,5
3145,0.36110198,1,14,4
3145,0.36107707,0,15,3
3145,0.36105743,0,16,2
3145,0.36104736,0,17,1
3149,0.36109823,1,1,9
3149,0.36111307,1,2,8
3149,0.36113647,1,3,7
3149,0.36116344,1,4,6
3149,0.3611881,1,5,5
3149,0.3612067,1,6,4
3149,0.36121777,1,7,3
3149,0.36122102,0,8,2
3149,0.36121416,0,9,1
3151,0.36109608,0,1,10
3151,0.36110353,0,2,9
3151,0.36111814,0,3,8
3151,0.36113918,0,4,7
3151,0.36116248,0,5,6
3151,0.36118084,0,6,5
3151,0.36119255,0,7,4
3151,0.3611973,0,8,3
3151,0.36119565,0,9,2
3151,0.36118948,0,10,1
3152,0.36109853,0,1,2
3152,0.36111307,0,2,1
3154,0.36109704,1,1,17
3154,0.3611054,1,2,16
3154,0.3611193,1,3,15
3154,0.3611401,1,4,14
3154,0.36116546,1,5,13
3154,0.36119157,1,6,12
3154,0.36121544,1,7,11
3154,0.36123544,1,8,10
3154,0.361247,1,9,9
3154,0.36124814,1,10,8
3154,0.3612398,1,11,7
3154,0.36122394,1,12,6
3154,0.36119848,1,13,5
3154,0.36116645,1,14,4
3154,0.36112976,0,15,3
3154,0.36109143,0,16,2
3154,0.36105725,0,17,1
3155,0.36109796,0,1,5
3155,0.36111164,0,2,4
3155,0.3611312,0,3,3
3155,0.36115465,0,4,2
3155,0.36117572,0,5,1
3157,0.3610983,0,1,2
3157,0.361112,0,2,1
3167,0.36109802,1,1,8
3167,0.36111045,1,2,7
3167,0.361129,1,3,6
3167,0.3611517,1,4,5
3167,0.36117387,1,5,4
3167,0.36119053,1,6,3
3167,0.3612002,0,7,2
3167,0.36119992,0,8,1
3168,0.36109626,1,1,12
3168,0.36110446,1,2,11
3168,0.36111814,1,3,10
3168,0.36113703,1,4,9
3168,0.36115837,1,5,8
3168,0.36118132,1,6,7
3168,0.36120164,1,7,6
3168,0.36121708,1,8,5
3168,0.36122635,1,9,4
3168,0.36122954,1,10,3
3168,0.36122668,0,11,2
3168,0.36121684,0,12,1
3171,0.361098,0,1,2
3171,0.3611104,0,2,1
3175,0.3610984,1,1,12
3175,0.3611116,1,2,11
3175,0.3611309,1,3,10
3175,0.3611554,1,4,9
3175,0.36117953,1,5,8
3175,0.36119848,1,6,7
3175,0.3612109,1,7,6
3175,0.3612159,1,8,5
3175,0.36121365,0,9,4
3175,0.3612031,0,10,3
3175,0.36118796,0,11,2
3175,0.36116743,0,12,1
3176,0.36109823,0,1,9
3176,0.36111128,0,2,8
3176,0.3611312,0,3,7
3176,0.36115474,0,4,6
3176,0.36117727,0,5,5
3176,0.36119646,0,6,4
3176,0.36120924,0,7,3
3176,0.36121333,0,8,2
3176,0.36120877,0,9,1
3180,0.36109787,0,1,3
3180,0.36111063,0,2,2
3180,0.36113,0,3,1
3183,0.3610981,0,1,4
3183,0.36111158,0,2,3
3183,0.3611324,0,3,2
3183,0.36115623,0,4,1
3192,0.361099,0,1,2
3192,0.3611142,0,2,1
3193,0.3610996,1,1,5
3193,0.36111647,1,2,4
3193,0.36114252,0,3,3
3193,0.3611735,0,4,2
3193,0.36120397,0,5,1
3195,0.36110002,0,1,7
3195,0.36111885,0,2,6
3195,0.3611477,0,3,5
3195,0.36118177,0,4,4
3195,0.3612141,0,5,3
3195,0.36123925,0,6,2
3195,0.36125588,0,7,1
3196,0.36109853,0,1,2
3196,0.36111253,0,2,1
3200,0.36109865,1,1,4
3200,0.36111283,1,2,3
3200,0.3611337,0,3,2
3200,0.36115596,0,4,1
3201,0.36109903,0,1,3
3201,0.36111432,0,2,2
3201,0.36113748,0,3,1
3202,0.36109865,1,1,4
3202,0.3611129,1,2,3
3202,0.36113378,0,3,2
3202,0.361156,0,4,1
3203,0.36109746,0,1,2
3203,0.3611099,0,2,1
3206,0.36109823,0,1,7
3206,0.3611139,0,2,6
3206,0.3611378,0,3,5
3206,0.36116612,0,4,4
3206,0.3611951,0,5,3
3206,0.3612216,0,6,2
3206,0.36124277,0,7,1
3208,0.36109814,0,1,2
3208,0.36111134,0,2,1
3209,0.3610981,0,1,2
3209,0.36111137,0,2,1
3216,0.36109573,0,1,6
3216,0.361103,0,2,5
3216,0.36111614,0,3,4
3216,0.3611328,0,4,3
3216,0.36115092,0,5,2
3216,0.3611666,0,6,1
3217,0.36109823,0,1,6
3217,0.36111045,0,2,5
3217,0.3611288,0,3,4
3217,0.3611499,0,4,3
3217,0.3611706,0,5,2
3217,0.3611874,0,6,1
3220,0.3610978,1,1,10
3220,0.36111134,1,2,9
3220,0.36113596,1,3,8
3220,0.36116883,1,4,7
3220,0.36120045,1,5,6
3220,0.36122853,1,6,5
3220,0.36125082,1,7,4
3220,0.36126456,1,8,3
3220,0.36126962,0,9,2
3220,0.36126578,0,10,1
3223,0.36109707,1,1,8
3223,0.3611079,1,2,7
3223,0.36112714,1,3,6
3223,0.36114907,1,4,5
3223,0.3611726,1,5,4
3223,0.36119595,1,6,3
3223,0.36121613,0,7,2
3223,0.36122993,0,8,1
3224,0.3610986,1,1,6
3224,0.36111265,1,2,5
3224,0.36113194,1,3,4
3224,0.36115423,1,4,3
3224,0.36117738,0,5,2
3224,0.36119634,0,6,1
3229,0.36109534,0,1,3
3229,0.3611014,0,2,2
3229,0.36111274,0,3,1
3233,0.36109775,0,1,2
3233,0.3611095,0,2,1
3235,0.3610984,0,1,5
3235,0.36111486,0,2,4
3235,0.3611377,0,3,3
3235,0.36116362,0,4,2
3235,0.36118895,0,5,1
3242,0.36109847,0,1,3
3242,0.36111456,0,2,2
3242,0.3611386,0,3,1
3243,0.36109746,0,1,3
3243,0.36111072,0,2,2
3243,0.36113074,0,3,1
3244,0.36109656,0,1,3
3244,0.361105,0,2,2
3244,0.3611188,0,3,1
3253,0.3610942,0,1,3
3253,0.36109555,0,2,2
3253,0.3610981,0,3,1
3255,0.3610942,0,1,3
3255,0.36109558,0,2,2
3255,0.3610982,0,3,1
3261,0.36109877,0,1,2
3261,0.36111337,0,2,1
3262,0.3610984,0,1,2
3262,0.3611127,0,2,1
3263,0.36109424,0,1,3
3263,0.36109567,0,2,2
3263,0.3610984,0,3,1
3265,0.36109805,0,1,10
3265,0.36111224,0,2,9
3265,0.36113358,0,3,8
3265,0.36116013,0,4,7
3265,0.36118555,0,5,6
3265,0.3612042,0,6,5
3265,0.36121386,0,7,4
3265,0.36121333,0,8,3
3265,0.3612041,0,9,2
3265,0.36118704,0,10,1
3267,0.36109817,0,1,2
3267,0.36111265,0,2,1
3268,0.3610983,0,1,8
3268,0.36111265,0,2,7
3268,0.3611328,0,3,6
3268,0.3611557,0,4,5
3268,0.361177,0,5,4
3268,0.36119848,0,6,3
3268,0.36121735,0,7,2
3268,0.36123097,0,8,1
3269,0.36109817,0,1,2
3269,0.3611127,0,2,1
3273,0.36109757,0,1,2
3273,0.3611096,0,2,1
3274,0.36109853,0,1,2
3274,0.36111227,0,2,1
3276,0.36109847,1,1,7
3276,0.36111236,1,2,6
3276,0.3611341,1,3,5
3276,0.36115712,1,4,4
3276,0.36117932,1,5,3
3276,0.3611961,0,6,2
3276,0.36120316,0,7,1
3279,0.3610977,0,1,2
3279,0.36110896,0,2,1
3283,0.361098,0,1,2
3283,0.36111087,0,2,1
3284,0.36109775,0,1,2
3284,0.36111027,0,2,1
3287,0.36109793,0,1,7
3287,0.36111298,0,2,6
3287,0.36113536,0,3,5
3287,0.361162,0,4,4
3287,0.36118913,0,5,3
3287,0.36121166,0,6,2
3287,0.36122712,0,7,1
3292,0.36109802,1,1,4
3292,0.36111066,1,2,3
3292,0.3611307,0,3,2
3292,0.3611532,0,4,1
3293,0.36109877,1,1,11
3293,0.36111468,1,2,10
3293,0.36113954,1,3,9
3293,0.36116874,0,4,8
3293,0.36119586,0,5,7
3293,0.36121956,0,6,6
3293,0.36123466,0,7,5
3293,0.36124012,0,8,4
3293,0.361234,0,9,3
3293,0.36122018,0,10,2
3293,0.36119786,0,11,1
3298,0.36109936,0,1,2
3298,0.36111587,0,2,1
3300,0.36109877,0,1,2
3300,0.36111283,0,2,1
3302,0.36109853,0,1,2
3302,0.3611133,0,2,1
3308,0.3610982,0,1,2
3308,0.36111146,0,2,1
3309,0.3610962,0,1,2
3309,0.36110312,0,2,1
3312,0.3610984,1,1,7
3312,0.3611117,1,2,6
3312,0.36113107,1,3,5
3312,0.36115497,1,4,4
3312,0.36118007,0,5,3
3312,0.36119998,0,6,2
3312,0.36121172,0,7,1
3315,0.36109814,0,1,4
3315,0.3611089,0,2,3
3315,0.36112472,0,3,2
3315,0.36114296,0,4,1
3316,0.3610969,0,1,7
3316,0.36110663,0,2,6
3316,0.36111912,0,3,5
3316,0.36113352,0,4,4
3316,0.36114627,0,5,3
3316,0.36115372,0,6,2
3316,0.36115468,0,7,1
3317,0.36109763,0,1,2
3317,0.36110985,0,2,1
3321,0.36109677,1,1,7
3321,0.3611071,1,2,6
3321,0.36112434,1,3,5
3321,0.36114454,1,4,4
3321,0.36116508,1,5,3
3321,0.36118197,0,6,2
3321,0.3611908,0,7,1
3322,0.3610962,0,1,5
3322,0.36110383,0,2,4
3322,0.36111593,0,3,3
3322,0.36113146,0,4,2
3322,0.36114764,0,5,1
3323,0.36109576,1,1,4
3323,0.3611042,1,2,3
3323,0.36111844,0,3,2
3323,0.36113358,0,4,1
3324,0.361099,0,1,2
3324,0.36111343,0,2,1
3325,0.3610987,0,1,5
3325,0.36111432,0,2,4
3325,0.3611364,0,3,3
3325,0.36116242,0,4,2
3325,0.36118573,0,5,1
3336,0.36109936,1,1,5
3336,0.3611148,1,2,4
3336,0.361139,0,3,3
3336,0.36116937,0,4,2
3336,0.36120164,0,5,1
3339,0.36109835,0,1,2
3339,0.36111337,0,2,1
3343,0.36109808,0,1,2
3343,0.36111388,0,2,1
3345,0.36109596,0,1,3
3345,0.36110312,0,2,2
3345,0.36111474,0,3,1
3350,0.36109808,0,1,5
3350,0.36111146,0,2,4
3350,0.36113155,0,3,3
3350,0.3611536,0,4,2
3350,0.361174,0,5,1
3356,0.36109802,1,1,8
3356,0.36111224,1,2,7
3356,0.36113462,0,3,6
3356,0.36115837,0,4,5
3356,0.3611809,0,5,4
3356,0.36119705,0,6,3
3356,0.36120385,0,7,2
3356,0.36120006,0,8,1
3358,0.361096,1,1,8
3358,0.3611007,1,2,7
3358,0.36110866,1,3,6
3358,0.361117,1,4,5
3358,0.36112392,1,5,4
3358,0.36112827,1,6,3
3358,0.36112687,0,7,2
3358,0.36111903,0,8,1
3360,0.36109617,0,1,3
3360,0.3611033,0,2,2
3360,0.36111316,0,3,1
3362,0.36109775,1,1,17
3362,0.361111,1,2,16
3362,0.36113134,1,3,15
3362,0.36115533,1,4,14
3362,0.36117625,1,5,13
3362,0.36118734,1,6,12
3362,0.36119002,1,7,11
3362,0.36118415,1,8,10
3362,0.3611706,1,9,9
3362,0.36115098,1,10,8
3362,0.36112785,0,11,7
3362,0.3611015,0,12,6
3362,0.36107546,0,13,5
3362,0.36104977,0,14,4
3362,0.3610224,0,15,3
3362,0.36099404,0,16,2
3362,0.36096543,0,17,1
3365,0.36109823,1,1,7
3365,0.36111268,1,2,6
3365,0.36113292,1,3,5
3365,0.3611554,1,4,4
3365,0.36117634,0,5,3
3365,0.3611923,0,6,2
3365,0.3612023,0,7,1
3368,0.36109883,0,1,3
3368,0.3611144,0,2,2
3368,0.3611375,0,3,1
3369,0.36109883,0,1,2
3369,0.36111444,0,2,1
3370,0.36109343,0,1,5
3370,0.36109546,0,2,4
3370,0.3610998,0,3,3
3370,0.36110526,0,4,2
3370,0.36111075,0,5,1
3377,0.36109555,0,1,5
3377,0.3611012,0,2,4
3377,0.3611117,0,3,3
3377,0.3611281,0,4,2
3377,0.36114705,0,5,1
3381,0.36109903,0,1,7
3381,0.36111435,0,2,6
3381,0.3611372,0,3,5
3381,0.36116302,0,4,4
3381,0.36118728,0,5,3
3381,0.36120552,0,6,2
3381,0.36121607,0,7,1
3387,0.36109984,0,1,2
3387,0.36111656,0,2,1
3388,0.36109874,0,1,2
3388,0.36111307,0,2,1
3390,0.3610974,0,1,2
3390,0.36110786,0,2,1
3395,0.36109802,0,1,3
3395,0.36111057,0,2,2
3395,0.36112976,0,3,1
3405,0.36109814,0,1,2
3405,0.3611107,0,2,1
3409,0.36109817,0,1,2
3409,0.36111313,0,2,1
3410,0.36109847,0,1,2
3410,0.36111218,0,2,1
3413,0.36109883,0,1,3
3413,0.36111316,0,2,2
3413,0.36113423,0,3,1
3418,0.361098,0,1,7
3418,0.36111304,0,2,6
3418,0.36113548,0,3,5
3418,0.36116225,0,4,4
3418,0.36118942,0,5,3
3418,0.36121184,0,6,2
3418,0.36122727,0,7,1
3420,0.3610968,1,1,7
3420,0.36110935,1,2,6
3420,0.36113006,1,3,5
3420,0.36115342,1,4,4
3420,0.36117697,1,5,3
3420,0.36119765,0,6,2
3420,0.36121184,0,7,1
3422,0.36109778,0,1,2
3422,0.36111262,0,2,1
3427,0.3610974,0,1,5
3427,0.36110723,0,2,4
3427,0.36112314,0,3,3
3427,0.3611457,0,4,2
3427,0.36117005,0,5,1
3435,0.36109704,0,1,7
3435,0.36110878,0,2,6
3435,0.36112642,0,3,5
3435,0.36114603,0,4,4
3435,0.36116576,0,5,3
3435,0.36118585,0,6,2
3435,0.3612005,0,7,1
3436,0.3610962,0,1,3
3436,0.36110327,0,2,2
3436,0.36111313,0,3,1
3442,0.3610984,0,1,4
3442,0.36111578,0,2,3
3442,0.3611433,0,3,2
3442,0.3611759,0,4,1
3451,0.3610984,1,1,9
3451,0.36111167,1,2,8
3451,0.36113143,1,3,7
3451,0.36115563,1,4,6
3451,0.36117935,1,5,5
3451,0.36120182,1,6,4
3451,0.36122012,0,7,3
3451,0.3612293,0,8,2
3451,0.36123085,0,9,1
3457,0.3610978,0,1,3
3457,0.36110967,0,2,2
3457,0.36112714,0,3,1
3458,0.3610967,0,1,3
3458,0.3611064,0,2,2
3458,0.3611204,0,3,1
3459,0.3610974,0,1,21
3459,0.3611067,0,2,20
3459,0.36111963,0,3,19
3459,0.36113656,0,4,18
3459,0.36115485,0,5,17
3459,0.361172,0,6,16
3459,0.36118644,0,7,15
3459,0.36119807,0,8,14
3459,0.36120638,0,9,13
3459,0.36121148,0,10,12
3459,0.36121303,0,11,11
3459,0.36121184,0,12,10
3459,0.36120752,0,13,9
3459,0.3612016,0,14,8
3459,0.36119276,0,15,7
3459,0.3611827,0,16,6
3459,0.36117178,0,17,5
3459,0.36116084,0,18,4
3459,0.3611483,0,19,3
3459,0.36113507,0,20,2
3459,0.36112106,0,21,1
3460,0.36109552,1,1,10
3460,0.361101,1,2,9
3460,0.3611093,1,3,8
3460,0.36112094,1,4,7
3460,0.36113423,1,5,6
3460,0.36114684,1,6,5
3460,0.36115745,0,7,4
3460,0.36116406,0,8,3
3460,0.3611681,0,9,2
3460,0.36116892,0,10,1
3461,0.36109814,0,1,10
3461,0.36111045,0,2,9
3461,0.3611288,0,3,8
3461,0.3611518,0,4,7
3461,0.3611763,0,5,6
3461,0.36119828,0,6,5
3461,0.361214,0,7,4
3461,0.3612228,0,8,3
3461,0.3612232,0,9,2
3461,0.36121458,0,10,1
3463,0.36109883,0,1,4
3463,0.36111414,0,2,3
3463,0.3611377,0,3,2
3463,0.3611647,0,4,1
3464,0.36109424,0,1,3
3464,0.36109573,0,2,2
3464,0.3610984,0,3,1
3467,0.3610937,0,1,3
3467,0.36109436,0,2,2
3467,0.36109567,0,3,1
3468,0.3610998,0,1,2
3468,0.36111718,0,2,1
3469,0.36109954,0,1,7
3469,0.36111706,0,2,6
3469,0.36114377,0,3,5
3469,0.36117676,0,4,4
3469,0.36120886,0,5,3
3469,0.3612362,0,6,2
3469,0.3612556,0,7,1
3470,0.36109838,0,1,2
3470,0.36111355,0,2,1
3472,0.3610983,0,1,2
3472,0.36111194,0,2,1
3480,0.36109865,0,1,2
3480,0.36111337,0,2,1
3482,0.36109623,0,1,3
3482,0.3611033,0,2,2
3482,0.36111322,0,3,1
3484,0.361098,0,1,5
3484,0.3611121,0,2,4
3484,0.36113226,0,3,3
3484,0.36115396,0,4,2
3484,0.3611728,0,5,1
3489,0.3610977,0,1,2
3489,0.3611139,0,2,1
3490,0.36109853,0,1,2
3490,0.36111572,0,2,1
3491,0.3610981,0,1,3
3491,0.36111107,0,2,2
3491,0.36113113,0,3,1
3492,0.3610982,0,1,3
3492,0.36111152,0,2,2
3492,0.36113155,0,3,1
3493,0.36109746,0,1,3
3493,0.36110866,0,2,2
3493,0.36112618,0,3,1
3494,0.3610978,0,1,3
3494,0.36111027,0,2,2
3494,0.3611291,0,3,1
3500,0.3610994,0,1,2
3500,0.36111653,0,2,1
3502,0.3610973,0,1,2
3502,0.3611096,0,2,1
3503,0.3610965,0,1,2
3503,0.36110622,0,2,1
3508,0.36109716,1,1,9
3508,0.3611074,1,2,8
3508,0.36112356,1,3,7
3508,0.361144,1,4,6
3508,0.3611648,1,5,5
3508,0.36118257,1,6,4
3508,0.36119553,1,7,3
3508,0.36120307,0,8,2
3508,0.36120272,0,9,1
3509,0.36109805,0,1,2
3509,0.36111122,0,2,1
3519,0.3610985,0,1,3
3519,0.36111456,0,2,2
3519,0.3611387,0,3,1
3522,0.36109707,0,1,5
3522,0.36111075,0,2,4
3522,0.36113095,0,3,3
3522,0.36115256,0,4,2
3522,0.36117178,0,5,1
3525,0.36109707,0,1,6
3525,0.3611092,0,2,5
3525,0.36113018,0,3,4
3525,0.36115456,0,4,3
3525,0.36117622,0,5,2
3525,0.3611921,0,6,1
3530,0.36109853,0,1,3
3530,0.36111462,0,2,2
3530,0.36113882,0,3,1
3531,0.36109853,0,1,3
3531,0.36111513,0,2,2
3531,0.36114004,0,3,1
3544,0.36109942,0,1,2
3544,0.36111584,0,2,1
3546,0.36109942,0,1,12
3546,0.36111757,0,2,11
3546,0.36114317,0,3,10
3546,0.3611739,0,4,9
3546,0.36120582,0,5,8
3546,0.3612303,0,6,7
3546,0.3612467,0,7,6
3546,0.36125338,0,8,5
3546,0.3612514,0,9,4
3546,0.36123914,0,10,3
3546,0.36121824,0,11,2
3546,0.3611914,0,12,1
3547,0.3610994,0,1,2
3547,0.36111656,0,2,1
3551,0.3610965,0,1,9
3551,0.36110765,0,2,8
3551,0.36112592,0,3,7
3551,0.36114937,0,4,6
3551,0.36117047,0,5,5
3551,0.36118704,0,6,4
3551,0.36119732,0,7,3
3551,0.3612031,0,8,2
3551,0.36120477,0,9,1
3555,0.36109915,0,1,5
3555,0.36111638,0,2,4
3555,0.36114112,0,3,3
3555,0.36117005,0,4,2
3555,0.36119795,0,5,1
3556,0.3610983,0,1,2
3556,0.36111486,0,2,1
3557,0.3610983,0,1,3
3557,0.36111194,0,2,2
3557,0.3611327,0,3,1
3561,0.36109835,0,1,2
3561,0.3611149,0,2,1
3563,0.36109832,0,1,2
3563,0.361112,0,2,1
3564,0.3610983,1,1,6
3564,0.361112,1,2,5
3564,0.36113238,1,3,4
3564,0.36115694,1,4,3
3564,0.3611806,0,5,2
3564,0.36119774,0,6,1
3565,0.36109817,0,1,5
3565,0.36111122,0,2,4
3565,0.36112976,0,3,3
3565,0.36115104,0,4,2
3565,0.3611707,0,5,1
3567,0.36109897,0,1,2
3567,0.3611166,0,2,1
3568,0.3610987,0,1,2
3568,0.36111268,0,2,1
3569,0.3610969,0,1,2
3569,0.3611068,0,2,1
3570,0.36109802,0,1,8
3570,0.36111048,0,2,7
3570,0.36112833,0,3,6
3570,0.36114836,0,4,5
3570,0.3611679,0,5,4
3570,0.36118382,0,6,3
3570,0.36119473,0,7,2
3570,0.36119935,0,8,1
3572,0.36109787,0,1,2
3572,0.36111104,0,2,1
3575,0.36109877,0,1,2
3575,0.36111322,0,2,1
3576,0.3610977,0,1,3
3576,0.36110955,0,2,2
3576,0.36112726,0,3,1
3578,0.3610988,0,1,2
3578,0.36111322,0,2,1
3581,0.36109853,0,1,2
3581,0.3611154,0,2,1
3582,0.36109734,0,1,7
3582,0.36111018,0,2,6
3582,0.36113092,0,3,5
3582,0.3611575,0,4,4
3582,0.36118203,0,5,3
3582,0.36120272,0,6,2
3582,0.3612185,0,7,1
3585,0.3610983,1,1,12
3585,0.36111104,1,2,11
3585,0.36113024,1,3,10
3585,0.36115074,1,4,9
3585,0.36117107,1,5,8
3585,0.36118817,1,6,7
3585,0.3611989,1,7,6
3585,0.3612029,1,8,5
3585,0.36119786,1,9,4
3585,0.36118534,0,10,3
3585,0.36116436,0,11,2
3585,0.3611384,0,12,1
3587,0.36109596,0,1,3
3587,0.36110282,0,2,2
3587,0.36111474,0,3,1
3588,0.36109847,0,1,5
3588,0.36111283,0,2,4
3588,0.3611343,0,3,3
3588,0.36116028,0,4,2
3588,0.36118543,0,5,1
3589,0.3610968,0,1,9
3589,0.36110792,0,2,8
3589,0.36112487,0,3,7
3589,0.3611472,0,4,6
3589,0.36117125,0,5,5
3589,0.36119324,0,6,4
3589,0.36120868,0,7,3
3589,0.36121827,0,8,2
3589,0.36121932,0,9,1
3593,0.36109817,0,1,2
3593,0.36111334,0,2,1
3594,0.36109626,0,1,3
3594,0.36110294,0,2,2
3594,0.36111346,0,3,1
3596,0.36109912,1,1,12
3596,0.36111534,1,2,11
3596,0.3611409,1,3,10
3596,0.36116964,1,4,9
3596,0.3611971,1,5,8
3596,0.3612188,1,6,7
3596,0.36123142,1,7,6
3596,0.3612349,0,8,5
3596,0.36122626,0,9,4
3596,0.361208,0,10,3
3596,0.36118454,0,11,2
3596,0.36115742,0,12,1
3598,0.3610984,0,1,2
3598,0.3611138,0,2,1
3606,0.36109698,1,1,6
3606,0.3611058,1,2,5
3606,0.3611188,1,3,4
3606,0.3611352,1,4,3
3606,0.36115295,0,5,2
3606,0.36116913,0,6,1
3610,0.3610977,0,1,2
3610,0.36111242,0,2,1
3612,0.36109778,0,1,7
3612,0.36110815,0,2,6
3612,0.3611237,0,3,5
3612,0.36114395,0,4,4
3612,0.3611654,0,5,3
3612,0.36118305,0,6,2
3612,0.36119533,0,7,1
3614,0.36109662,0,1,7
3614,0.36110532,0,2,6
3614,0.36112016,0,3,5
3614,0.36114073,0,4,4
3614,0.36116183,0,5,3
3614,0.36118025,0,6,2
3614,0.3611942,0,7,1
3621,0.36109823,0,1,6
3621,0.3611111,0,2,5
3621,0.36113054,0,3,4
3621,0.36115265,0,4,3
3621,0.36117285,0,5,2
3621,0.3611886,0,6,1
3623,0.3610987,0,1,2
3623,0.3611148,0,2,1
3632,0.36109817,0,1,2
3632,0.3611117,0,2,1
3633,0.36109763,0,1,2
3633,0.36111015,0,2,1
3634,0.36109602,0,1,3
3634,0.36110228,0,2,2
3634,0.361113,0,3,1
3635,0.36109602,0,1,3
3635,0.36110228,0,2,2
3635,0.3611131,0,3,1
3637,0.36109555,0,1,10
3637,0.3611017,0,2,9
3637,0.361112,0,3,8
3637,0.361126,0,4,7
3637,0.36114138,0,5,6
3637,0.36115837,0,6,5
3637,0.36117226,0,7,4
3637,0.361184,0,8,3
3637,0.36119467,0,9,2
3637,0.36120105,0,10,1
3638,0.36109623,0,1,11
3638,0.3611026,0,2,10
3638,0.36111283,0,3,9
3638,0.36112672,0,4,8
3638,0.3611424,0,5,7
3638,0.3611577,0,6,6
3638,0.36117133,0,7,5
3638,0.361183,0,8,4
3638,0.3611912,0,9,3
3638,0.36119735,0,10,2
3638,0.36119908,0,11,1
3642,0.36109757,0,1,3
3642,0.36111087,0,2,2
3642,0.36113167,0,3,1
3643,0.3610977,0,1,2
3643,0.36111134,0,2,1
3644,0.36109865,0,1,3
3644,0.36111265,0,2,2
3644,0.36113408,0,3,1
3646,0.3610986,0,1,14
3646,0.36111262,0,2,13
3646,0.36113358,0,3,12
3646,0.36115813,0,4,11
3646,0.36118156,0,5,10
3646,0.36120087,0,6,9
3646,0.36121333,0,7,8
3646,0.3612184,0,8,7
3646,0.36121464,0,9,6
3646,0.3612035,0,10,5
3646,0.3611854,0,11,4
3646,0.3611614,0,12,3
3646,0.36113203,0,13,2
3646,0.36110196,0,14,1
3647,0.3610975,0,1,2
3647,0.36111027,0,2,1
3649,0.3610981,1,1,9
3649,0.36111283,1,2,8
3649,0.36113662,1,3,7
3649,0.3611654,1,4,6
3649,0.36119145,1,5,5
3649,0.3612122,1,6,4
3649,0.361224,0,7,3
3649,0.36122423,0,8,2
3649,0.36121482,0,9,1
3660,0.36109856,1,1,6
3660,0.36111203,1,2,5
3660,0.36113158,1,3,4
3660,0.36115503,1,4,3
3660,0.36117756,0,5,2
3660,0.3611949,0,6,1
3671,0.36109746,0,1,5
3671,0.361108,0,2,4
3671,0.36112314,0,3,3
3671,0.3611418,0,4,2
3671,0.36115938,0,5,1
3672,0.36109757,0,1,5
3672,0.36110896,0,2,4
3672,0.36112547,0,3,3
3672,0.36114544,0,4,2
3672,0.36116517,0,5,1
3674,0.3610971,0,1,11
3674,0.36110806,0,2,10
3674,0.36112157,0,3,9
3674,0.3611353,0,4,8
3674,0.36114672,0,5,7
3674,0.361153,0,6,6
3674,0.36115292,0,7,5
3674,0.36114615,0,8,4
3674,0.36113316,0,9,3
3674,0.3611161,0,10,2
3674,0.36109644,0,11,1
3678,0.3610973,0,1,5
3678,0.3611082,0,2,4
3678,0.36112243,0,3,3
3678,0.36113697,0,4,2
3678,0.3611483,0,5,1
3681,0.36109823,1,1,10
3681,0.3611114,1,2,9
3681,0.3611282,1,3,8
3681,0.36114645,1,4,7
3681,0.3611641,0,5,6
3681,0.36117694,0,6,5
3681,0.36118674,0,7,4
3681,0.3611916,0,8,3
3681,0.36119527,0,9,2
3681,0.36119646,0,10,1
3683,0.36109662,1,1,7
3683,0.36110735,1,2,6
3683,0.36112446,1,3,5
3683,0.36114562,1,4,4
3683,0.36116752,0,5,3
3683,0.36118662,0,6,2
3683,0.36119944,0,7,1
3684,0.36109877,0,1,5
3684,0.36111253,0,2,4
3684,0.36113274,0,3,3
3684,0.36115694,0,4,2
3684,0.36117893,0,5,1
3685,0.361096,0,1,12
3685,0.36110377,0,2,11
3685,0.36111456,0,3,10
3685,0.36112696,0,4,9
3685,0.36114192,0,5,8
3685,0.3611561,0,6,7
3685,0.36117104,0,7,6
3685,0.36118212,0,8,5
3685,0.36119103,0,9,4
3685,0.3611964,0,10,3
3685,0.36119774,0,11,2
3685,0.36119515,0,12,1
3686,0.36109656,0,1,6
3686,0.36110553,0,2,5
3686,0.36112043,0,3,4
3686,0.3611396,0,4,3
3686,0.36116195,0,5,2
3686,0.3611827,0,6,1
3687,0.36109662,1,1,7
3687,0.3611075,1,2,6
3687,0.36112434,1,3,5
3687,0.3611439,1,4,4
3687,0.3611645,1,5,3
3687,0.3611839,0,6,2
3687,0.36119872,0,7,1
3688,0.36109817,0,1,8
3688,0.36111313,0,2,7
3688,0.3611368,0,3,6
3688,0.36116546,0,4,5
3688,0.36119437,0,5,4
3688,0.3612187,0,6,3
3688,0.3612356,0,7,2
3688,0.36124313,0,8,1
3690,0.36109716,1,1,6
3690,0.36110967,1,2,5
3690,0.36112726,1,3,4
3690,0.36114788,1,4,3
3690,0.36117005,0,5,2
3690,0.36118904,0,6,1
3693,0.36109805,0,1,2
3693,0.36111268,0,2,1
3695,0.36109805,0,1,2
3695,0.36111248,0,2,1
3697,0.36109832,0,1,2
3697,0.3611116,0,2,1
3698,0.3610965,1,1,4
3698,0.3611057,1,2,3
3698,0.36112112,0,3,2
3698,0.36113858,0,4,1
3702,0.36109614,1,1,4
3702,0.3611046,1,2,3
3702,0.36111882,0,3,2
3702,0.3611343,0,4,1
3703,0.36109877,0,1,2
3703,0.3611145,0,2,1
3704,0.36109883,0,1,2
